"","sig_id","conditionId","cell_iname"
"10973","REP.A003_HA1E_24H:G19","oxfendazole_10 uM_24 h","HA1E"
"10974","REP.A017_HT29_24H:P02","molsidomine_3.33 uM_24 h","HT29"
"10975","REP.A020_YAPC_24H:C01","meloxicam_10 uM_24 h","YAPC"
"10976","REP.A023_MCF7_24H:J01","rimcazole_10 uM_24 h","MCF7"
"10977","LKCP002_U2OS_48H:E17","radicicol_1.11 uM_48 h","U2OS"
"10978","LKCP001_U2OS_48H:P07","curcumin_10 uM_48 h","U2OS"
"10979","LKCP002_MCF7_48H:P07","lacidipine_10 uM_48 h","MCF7"
"10980","LKCP002_A549_24H:A23","AZD-3463_1.11 uM_24 h","A549"
"10981","LKCP002_A549_6H:I13","CNX-774_10 uM_6 h","A549"
"10982","LKCP002_MCF7_48H:N22","griseofulvin_10 uM_48 h","MCF7"
"10983","LKCP002_U2OS_24H:P18","daunorubicin_0.12 uM_24 h","U2OS"
"10984","LKCP002_MCF7_6H:E17","radicicol_1.11 uM_6 h","MCF7"
"10985","LKCP002_MCF7_24H:N16","carbendazim_10 uM_24 h","MCF7"
"10986","LKCP001_U2OS_6H:M10","resminostat_10 uM_6 h","U2OS"
"10987","LKCP002_A549_24H:L07","MS-023_10 uM_24 h","A549"
"10988","LKCP002_U2OS_48H:K23","ganetespib_1.11 uM_48 h","U2OS"
"10989","LKCP002_MCF7_24H:P18","daunorubicin_0.12 uM_24 h","MCF7"
"10990","LKCP001_U2OS_48H:J09","delanzomib_0.08 uM_48 h","U2OS"
"10991","LKCP001_MCF7_6H:P01","filgotinib_10 uM_6 h","MCF7"
"10992","LKCP002_MCF7_6H:I01","raloxifene_10 uM_6 h","MCF7"
"10993","LKCP002_MCF7_6H:E13","CGI-1746_10 uM_6 h","MCF7"
"10994","LKCP002_A549_48H:B24","pantoprazole_0.12 uM_48 h","A549"
"10995","LKCP002_U2OS_48H:C13","LY-2811376_10 uM_48 h","U2OS"
"10996","LKCP001_U2OS_6H:H22","clomifene_10 uM_6 h","U2OS"
"10997","LKCP001_U2OS_6H:M16","fluoxetine_10 uM_6 h","U2OS"
"10998","LKCP001_U2OS_24H:B20","palbociclib_1.11 uM_24 h","U2OS"
"10999","LKCP002_A549_48H:N14","selumetinib_1.11 uM_48 h","A549"
"11000","LKCP002_U2OS_24H:H04","cilengitide_10 uM_24 h","U2OS"
"11001","LKCP002_U2OS_6H:J13","AVL-292_10 uM_6 h","U2OS"
"11002","LKCP002_U2OS_24H:I05","ENMD-2076_1.11 uM_24 h","U2OS"
"11003","LKCP001_A549_6H:I10","deforolimus_10 uM_6 h","A549"
"11004","LKCP002_MCF7_6H:L04","sonidegib_10 uM_6 h","MCF7"
"11005","LKCP001_A549_24H:J09","delanzomib_0.08 uM_24 h","A549"
"11006","LKCP001_U2OS_48H:G22","NVP-BEZ235_10 uM_48 h","U2OS"
"11007","LKCP001_MCF7_48H:I01","mericitabine_10 uM_48 h","MCF7"
"11008","LKCP002_A549_6H:G09","pacritinib_0.12 uM_6 h","A549"
"11009","LKCP001_U2OS_48H:L10","dasatinib_10 uM_48 h","U2OS"
"11010","LKCP001_U2OS_24H:I01","mericitabine_10 uM_24 h","U2OS"
"11011","LKCP001_U2OS_24H:G01","nilotinib_10 uM_24 h","U2OS"
"11012","LKCP001_U2OS_6H:I10","deforolimus_10 uM_6 h","U2OS"
"11013","LKCP001_A549_48H:O17","oprozomib_1.11 uM_48 h","A549"
"11014","LKCP001_A549_6H:L07","doxycycline_10 uM_6 h","A549"
"11015","LKCP002_MCF7_48H:G09","pacritinib_0.12 uM_48 h","MCF7"
"11016","LKCP001_U2OS_24H:B07","palomid-529_10 uM_24 h","U2OS"
"11017","LKCP002_U2OS_48H:B10","tipifarnib_10 uM_48 h","U2OS"
"11018","LKCP002_MCF7_6H:J13","AVL-292_10 uM_6 h","MCF7"
"11019","LKCP002_MCF7_6H:I13","CNX-774_10 uM_6 h","MCF7"
"11020","LKCP002_U2OS_24H:G19","arglabin_10 uM_24 h","U2OS"
"11021","LKCP002_A549_24H:N01","danusertib_10 uM_24 h","A549"
"11022","LKCP002_U2OS_24H:I19","fluorouracil_10 uM_24 h","U2OS"
"11023","LKCP002_MCF7_48H:E01","EPZ-020411_10 uM_48 h","MCF7"
"11024","LKCP001_A549_6H:F02","alvocidib_1.11 uM_6 h","A549"
"11025","LKCP002_MCF7_48H:B13","talazoparib_4 uM_48 h","MCF7"
"11026","LKCP002_A549_6H:J04","BMS-833923_10 uM_6 h","A549"
"11027","LKCP002_A549_48H:B07","navitoclax_10 uM_48 h","A549"
"11028","LKCP002_U2OS_24H:H08","entinostat_1.11 uM_24 h","U2OS"
"11029","LKCP001_U2OS_48H:E22","methylnaltrexone_10 uM_48 h","U2OS"
"11030","LKCP002_U2OS_24H:N22","griseofulvin_10 uM_24 h","U2OS"
"11031","LKCP002_U2OS_48H:G22","axitinib_10 uM_48 h","U2OS"
"11032","LKCP002_U2OS_24H:M01","gossypol_10 uM_24 h","U2OS"
"11033","LKCP002_U2OS_48H:O09","ouabain_0.12 uM_48 h","U2OS"
"11034","LKCP002_U2OS_6H:D22","fenbendazole_10 uM_6 h","U2OS"
"11035","LKCP001_U2OS_24H:J04","MK-2206_10 uM_24 h","U2OS"
"11036","LKCP001_U2OS_24H:A22","tacedinaline_10 uM_24 h","U2OS"
"11037","LKCP001_U2OS_48H:O17","oprozomib_1.11 uM_48 h","U2OS"
"11038","LKCP001_U2OS_48H:C01","bosutinib_10 uM_48 h","U2OS"
"11039","LKCP002_U2OS_24H:L10","fluvastatin_10 uM_24 h","U2OS"
"11040","LKCP001_A549_6H:H22","clomifene_10 uM_6 h","A549"
"11041","LKCP001_A549_24H:B10","AZD-8330_10 uM_24 h","A549"
"11042","LKCP001_U2OS_48H:H19","tamoxifen_10 uM_48 h","U2OS"
"11043","LKCP002_MCF7_48H:L07","MS-023_10 uM_48 h","MCF7"
"11044","LKCP001_A549_48H:K14","dinaciclib_1.11 uM_48 h","A549"
"11045","LKCP002_U2OS_24H:P19","linifanib_10 uM_24 h","U2OS"
"11046","LKCP001_MCF7_6H:O22","cobimetinib_10 uM_6 h","MCF7"
"11047","LKCP002_A549_48H:B10","tipifarnib_10 uM_48 h","A549"
"11048","LKCP002_U2OS_24H:P01","GDC-0068_10 uM_24 h","U2OS"
"11049","LKCP001_U2OS_24H:H13","HMN-214_10 uM_24 h","U2OS"
"11050","LKCP001_U2OS_24H:D22","romidepsin_10 uM_24 h","U2OS"
"11051","LKCP002_A549_48H:J16","albendazole_10 uM_48 h","A549"
"11052","LKCP002_MCF7_48H:I23","doxorubicin_1.11 uM_48 h","MCF7"
"11053","LKCP002_U2OS_24H:K05","AT-9283_1.11 uM_24 h","U2OS"
"11054","LKCP002_MCF7_6H:P01","GDC-0068_10 uM_6 h","MCF7"
"11055","LKCP001_U2OS_48H:K14","dinaciclib_1.11 uM_48 h","U2OS"
"11056","LKCP002_MCF7_6H:J19","trifluridine_10 uM_6 h","MCF7"
"11057","LKCP001_U2OS_24H:F10","AT-7519_10 uM_24 h","U2OS"
"11058","LKCP001_MCF7_48H:O13","exemestane_10 uM_48 h","MCF7"
"11059","LKCP001_U2OS_24H:P01","filgotinib_10 uM_24 h","U2OS"
"11060","LKCP001_A549_6H:G04","cabozantinib_10 uM_6 h","A549"
"11061","LKCP001_U2OS_48H:H07","roscovitine_10 uM_48 h","U2OS"
"11062","LKCP002_A549_6H:P16","daunorubicin_10 uM_6 h","A549"
"11063","LKCP002_MCF7_6H:M01","gossypol_10 uM_6 h","MCF7"
"11064","LKCP002_MCF7_48H:C04","EPZ-015666_10 uM_48 h","MCF7"
"11065","LKCP001_U2OS_24H:N04","paroxetine_10 uM_24 h","U2OS"
"11066","LKCP001_U2OS_48H:B10","AZD-8330_10 uM_48 h","U2OS"
"11067","LKCP001_U2OS_24H:D04","AZD-5438_10 uM_24 h","U2OS"
"11068","LKCP002_MCF7_48H:F01","mifepristone_10 uM_48 h","MCF7"
"11069","LKCP002_U2OS_24H:C21","GSK-461364_0.08 uM_24 h","U2OS"
"11070","LKCP001_MCF7_24H:A13","hexachlorophene_10 uM_24 h","MCF7"
"11071","LKCP001_U2OS_24H:P13","temsirolimus_10 uM_24 h","U2OS"
"11072","LKCP002_U2OS_24H:I24","doxorubicin_0.12 uM_24 h","U2OS"
"11073","LKCP002_A549_6H:M10","AP-26113_4 uM_6 h","A549"
"11074","LKCP002_MCF7_48H:M17","pemetrexed_1.11 uM_48 h","MCF7"
"11075","LKCP002_U2OS_24H:K19","lonafarnib_10 uM_24 h","U2OS"
"11076","LKCP001_MCF7_24H:D22","romidepsin_10 uM_24 h","MCF7"
"11077","LKCP001_MCF7_48H:P10","danazol_10 uM_48 h","MCF7"
"11078","LKCP002_U2OS_24H:N11","midostaurin_1.11 uM_24 h","U2OS"
"11079","LKCP001_MCF7_24H:O19","chloroxine_10 uM_24 h","MCF7"
"11080","LKCP002_MCF7_24H:C07","decitabine_10 uM_24 h","MCF7"
"11081","LKCP002_A549_24H:O09","ouabain_0.12 uM_24 h","A549"
"11082","LKCP002_U2OS_48H:B07","navitoclax_10 uM_48 h","U2OS"
"11083","LKCP002_U2OS_48H:B13","talazoparib_4 uM_48 h","U2OS"
"11084","LKCP002_MCF7_48H:B10","tipifarnib_10 uM_48 h","MCF7"
"11085","LKCP002_MCF7_48H:D19","capecitabine_10 uM_48 h","MCF7"
"11086","LKCP001_MCF7_48H:J15","PD-0325901_0.12 uM_48 h","MCF7"
"11087","LKCP001_U2OS_48H:P24","pilaralisib_0.12 uM_48 h","U2OS"
"11088","LKCP002_MCF7_24H:K13","LB-42708_10 uM_24 h","MCF7"
"11089","LKCP002_A549_48H:M01","gossypol_10 uM_48 h","A549"
"11090","LKCP002_U2OS_48H:F20","LY-2784544_1.11 uM_48 h","U2OS"
"11091","LKCP002_MCF7_24H:D22","fenbendazole_10 uM_24 h","MCF7"
"11092","LKCP001_U2OS_48H:F04","refametinib_10 uM_48 h","U2OS"
"11093","LKCP001_U2OS_6H:F19","lestaurtinib_4 uM_6 h","U2OS"
"11094","LKCP001_A549_6H:A07","metatinib_10 uM_6 h","A549"
"11095","LKCP002_U2OS_24H:M10","AP-26113_4 uM_24 h","U2OS"
"11096","LKCP001_U2OS_48H:L16","taselisib_10 uM_48 h","U2OS"
"11097","LKCP001_U2OS_48H:P19","regorafenib_10 uM_48 h","U2OS"
"11098","LKCP001_U2OS_48H:D07","TAK-715_10 uM_48 h","U2OS"
"11099","LKCP002_U2OS_24H:N03","danusertib_0.08 uM_24 h","U2OS"
"11100","LKCP001_MCF7_6H:M07","clofarabine_10 uM_6 h","MCF7"
"11101","LKCP001_MCF7_6H:N04","paroxetine_10 uM_6 h","MCF7"
"11102","LKCP002_A549_6H:I22","doxorubicin_10 uM_6 h","A549"
"11103","LKCP002_A549_24H:L16","clocortolone-pivalate_4 uM_24 h","A549"
"11104","LKCP002_A549_24H:J19","trifluridine_10 uM_24 h","A549"
"11105","LKCP002_A549_48H:J13","AVL-292_10 uM_48 h","A549"
"11106","LKCP002_A549_48H:E05","raltitrexed_1.11 uM_48 h","A549"
"11107","LKCP002_A549_48H:P07","lacidipine_10 uM_48 h","A549"
"11108","LKCP002_U2OS_48H:E01","EPZ-020411_10 uM_48 h","U2OS"
"11109","LKCP001_MCF7_24H:J16","fulvestrant_10 uM_24 h","MCF7"
"11110","LKCP001_MCF7_6H:L01","losmapimod_10 uM_6 h","MCF7"
"11111","LKCP002_U2OS_24H:I13","CNX-774_10 uM_24 h","U2OS"
"11112","LKCP002_A549_6H:J07","fingolimod_10 uM_6 h","A549"
"11113","LKCP001_U2OS_48H:O10","PD-184352_10 uM_48 h","U2OS"
"11114","LKCP002_A549_6H:E07","dexamethasone_10 uM_6 h","A549"
"11115","LKCP002_MCF7_24H:N11","midostaurin_1.11 uM_24 h","MCF7"
"11116","LKCP001_MCF7_48H:K14","dinaciclib_1.11 uM_48 h","MCF7"
"11117","LKCP002_U2OS_24H:M07","canertinib_10 uM_24 h","U2OS"
"11118","LKCP001_U2OS_24H:A16","linagliptin_10 uM_24 h","U2OS"
"11119","LKCP002_U2OS_24H:L13","CEP-37440_10 uM_24 h","U2OS"
"11120","LKCP002_A549_48H:C04","EPZ-015666_10 uM_48 h","A549"
"11121","LKCP002_U2OS_24H:J16","albendazole_10 uM_24 h","U2OS"
"11122","LKCP001_MCF7_24H:I19","masoprocol_10 uM_24 h","MCF7"
"11123","LKCP001_A549_24H:B06","valsartan_0.12 uM_24 h","A549"
"11124","LKCP001_A549_6H:M22","doramapimod_10 uM_6 h","A549"
"11125","LKCP001_U2OS_24H:O22","cobimetinib_10 uM_24 h","U2OS"
"11126","LKCP001_MCF7_24H:P22","pilaralisib_10 uM_24 h","MCF7"
"11127","LKCP001_U2OS_24H:I15","dacinostat_0.12 uM_24 h","U2OS"
"11128","LKCP002_A549_6H:K19","lonafarnib_10 uM_6 h","A549"
"11129","LKCP002_A549_48H:E11","BRD-A02367930_1.11 uM_48 h","A549"
"11130","LKCP002_A549_24H:K05","AT-9283_1.11 uM_24 h","A549"
"11131","LKCP001_U2OS_24H:C10","cladribine_10 uM_24 h","U2OS"
"11132","LKCP002_U2OS_6H:F13","pazopanib_10 uM_6 h","U2OS"
"11133","LKCP002_MCF7_6H:L13","CEP-37440_10 uM_6 h","MCF7"
"11134","LKCP001_A549_24H:I01","mericitabine_10 uM_24 h","A549"
"11135","LKCP002_U2OS_6H:H16","prochlorperazine_10 uM_6 h","U2OS"
"11136","LKCP001_MCF7_6H:C01","bosutinib_10 uM_6 h","MCF7"
"11137","LKCP002_U2OS_6H:G09","pacritinib_0.12 uM_6 h","U2OS"
"11138","LKCP002_U2OS_6H:L04","sonidegib_10 uM_6 h","U2OS"
"11139","LKCP001_A549_48H:P10","danazol_10 uM_48 h","A549"
"11140","LKCP001_A549_48H:I15","dacinostat_0.12 uM_48 h","A549"
"11141","LKCP002_MCF7_48H:O07","ouabain_10 uM_48 h","MCF7"
"11142","LKCP001_U2OS_48H:M22","doramapimod_10 uM_48 h","U2OS"
"11143","MOAR004_PC3_24H:H16","QW-BI-011_10 uM_24 h","PC3"
"11144","MOAR004_A375_24H:P14","sunitinib_3.33 uM_24 h","A375"
"11145","MOAR006_A375_24H:D01","SKF-96365_10 uM_24 h","A375"
"11146","MOAR006_A375_24H:I24","STF-31_1.11 uM_24 h","A375"
"11147","MOAR006_PC3_24H:O16","BRD-A40802033_10 uM_24 h","PC3"
"11148","MOAR007_A375_24H:J04","5-BDBD_10 uM_24 h","A375"
"11149","MOAR014_HAP1.HDAC5_24H:J06","BRD-K68202742_0.66 uM_24 h","HAP1"
"11150","MOAR002_PC3_24H:O24","pacritinib_1.11 uM_24 h","PC3"
"11151","MOAR002_PC3_24H:J16","BRD-K29133151_10 uM_24 h","PC3"
"11152","MOAR006_A375_24H:I10","stemregenin-1_10 uM_24 h","A375"
"11153","MOAR002_A375_24H:L22","terconazole_10 uM_24 h","A375"
"11154","MOAR002_A375_24H:M04","DPCPX_10 uM_24 h","A375"
"11155","MOAR004_A375_24H:E04","roscovitine_10 uM_24 h","A375"
"11156","MOAR006_PC3_24H:C04","hypoestoxide_10 uM_24 h","PC3"
"11157","MOAR005_A375_24H:P04","fosfosal_10 uM_24 h","A375"
"11158","MOAR003_A375_24H:O21","D-64131_1.11 uM_24 h","A375"
"11159","MOAR004_A375_24H:P22","withaferin-a_10 uM_24 h","A375"
"11160","MOAR006_A375_24H:K12","GSK-591_1.11 uM_24 h","A375"
"11161","MOAR001_PC3_24H:C07","valspodar_10 uM_24 h","PC3"
"11162","MOAR006_PC3_24H:A19","salubrinal_10 uM_24 h","PC3"
"11163","MOAR005_A375_24H:B19","costunolide_10 uM_24 h","A375"
"11164","MOAR005_A375_24H:B18","BRD-K23853216_1.11 uM_24 h","A375"
"11165","MOAR001_PC3_24H:J03","moxifloxacin_1.11 uM_24 h","PC3"
"11166","MOAR003_A375_24H:J10","AZD-3463_10 uM_24 h","A375"
"11167","MOAR006_PC3_24H:H10","BIX-01294_10 uM_24 h","PC3"
"11168","MOAR007_A375_24H:K07","STO-609_10 uM_24 h","A375"
"11169","MOAR018_HAP1.PIK3CA_24H:B11","BMS-265246_3.33 uM_24 h","HAP1"
"11170","MOAR002_PC3_24H:M22","NVP-BSK805_10 uM_24 h","PC3"
"11171","MOAR002_PC3_24H:I15","phentermine_1.11 uM_24 h","PC3"
"11172","MOAR002_A375_24H:J07","LY-364947_10 uM_24 h","A375"
"11173","MOAR006_A375_24H:C01","embelin_10 uM_24 h","A375"
"11174","MOAR019_A375_24H:D08","R-547_0.66 uM_24 h","A375"
"11175","MOAR006_A375_24H:B19","UNC-1999_10 uM_24 h","A375"
"11176","MOAR001_PC3_24H:I22","AMG-9810_10 uM_24 h","PC3"
"11177","MOAR013_HAP1.RELA_24H:C18","belinostat_0.66 uM_24 h","HAP1"
"11178","MOAR006_PC3_24H:M04","GSK-J4_10 uM_24 h","PC3"
"11179","MOAR017_HAP1.BRD4_24H:C02","OTX-015_0.66 uM_24 h","HAP1"
"11180","MOAR002_A375_24H:G20","pyrimethamine_3.33 uM_24 h","A375"
"11181","MOAR005_PC3_24H:I01","SU-16f_10 uM_24 h","PC3"
"11182","MOAR003_A375_24H:J06","sanguinarium-chloride_1.11 uM_24 h","A375"
"11183","MOAR002_A375_24H:C01","trimipramine_10 uM_24 h","A375"
"11184","MOAR005_PC3_24H:D07","BRD-K51418105_10 uM_24 h","PC3"
"11185","MOAR004_A375_24H:O01","CCT-244747_10 uM_24 h","A375"
"11186","MOAR002_A375_24H:M12","tretinoin_1.11 uM_24 h","A375"
"11187","MOAR019_A375_24H:C16","BAY-11-7082_3.33 uM_24 h","A375"
"11188","MOAR001_PC3_24H:L16","N-benzylnaltrindole_10 uM_24 h","PC3"
"11189","MOAR004_PC3_24H:D17","WP-1066_3.33 uM_24 h","PC3"
"11190","MOAR013_HAP1_24H:O24","resminostat_0.66 uM_24 h","HAP1"
"11191","MOAR005_A375_24H:L04","marinopyrrole-a_10 uM_24 h","A375"
"11192","MOAR006_A375_24H:C04","hypoestoxide_10 uM_24 h","A375"
"11193","MOAR007_A375_24H:G04","NNC-05-2090_10 uM_24 h","A375"
"11194","MOAR004_PC3_24H:F07","AZ-6102_10 uM_24 h","PC3"
"11195","MOAR002_PC3_24H:I16","compound-w_10 uM_24 h","PC3"
"11196","MOAR005_A375_24H:P16","BRD-K93934511_10 uM_24 h","A375"
"11197","MOAR006_A375_24H:A19","salubrinal_10 uM_24 h","A375"
"11198","MOAR002_A375_24H:P05","macitentan_3.33 uM_24 h","A375"
"11199","MOAR004_A375_24H:K10","CCT-251545_10 uM_24 h","A375"
"11200","MOAR005_A375_24H:N05","BRD-A10934835_3.33 uM_24 h","A375"
"11201","MOAR001_PC3_24H:M10","BS-181_10 uM_24 h","PC3"
"11202","MOAR002_A375_24H:N16","E-7449_10 uM_24 h","A375"
"11203","MOAR003_A375_24H:M07","darifenacin_10 uM_24 h","A375"
"11204","MOAR004_PC3_24H:C04","PF-3845_10 uM_24 h","PC3"
"11205","MOAR002_PC3_24H:P19","eltrombopag_10 uM_24 h","PC3"
"11206","MOAR006_A375_24H:F01","papaverine_10 uM_24 h","A375"
"11207","MOAR018_HAP1_24H:D23","bisindolylmaleimide-ix_3.33 uM_24 h","HAP1"
"11208","MOAR005_PC3_24H:D16","LLY-507_10 uM_24 h","PC3"
"11209","MOAR001_PC3_24H:N04","glimepiride_10 uM_24 h","PC3"
"11210","MOAR002_A375_24H:F07","WHI-P154_10 uM_24 h","A375"
"11211","MOAR005_A375_24H:L01","GMX-1778_10 uM_24 h","A375"
"11212","MOAR014_HAP1.PRKACA_24H:N13","masitinib_3.33 uM_24 h","HAP1"
"11213","MOAR002_PC3_24H:F12","BRD-K40331046_1.11 uM_24 h","PC3"
"11214","MOAR003_A375_24H:N11","gossypol_3.33 uM_24 h","A375"
"11215","MOAR001_PC3_24H:D09","JIB04_1.11 uM_24 h","PC3"
"11216","MOAR006_PC3_24H:D01","SKF-96365_10 uM_24 h","PC3"
"11217","MOAR004_A375_24H:F08","AZ-6102_3.33 uM_24 h","A375"
"11218","MOAR006_A375_24H:I01","MS-023_10 uM_24 h","A375"
"11219","MOAR001_PC3_24H:G05","fluvastatin_3.33 uM_24 h","PC3"
"11220","MOAR003_A375_24H:F01","ASP-3026_10 uM_24 h","A375"
"11221","MOAR001_PC3_24H:D23","VU-0238429_3.33 uM_24 h","PC3"
"11222","MOAR002_A375_24H:N10","K-02288_10 uM_24 h","A375"
"11223","MOAR006_PC3_24H:I08","NSC-632839_3.33 uM_24 h","PC3"
"11224","MOAR006_PC3_24H:F01","papaverine_10 uM_24 h","PC3"
"11225","MOAR003_A375_24H:A14","cebranopadol_3.33 uM_24 h","A375"
"11226","MOAR005_PC3_24H:E19","P-5091_10 uM_24 h","PC3"
"11227","MOAR006_PC3_24H:K19","BRD-K30748066_10 uM_24 h","PC3"
"11228","MOAR002_PC3_24H:I01","RITA_10 uM_24 h","PC3"
"11229","MOAR004_A375_24H:M10","BRD-K98984202_10 uM_24 h","A375"
"11230","MOAR003_A375_24H:B12","NSC-697923_1.11 uM_24 h","A375"
"11231","MOAR003_A375_24H:A19","CEP-33779_10 uM_24 h","A375"
"11232","MOAR005_PC3_24H:L04","marinopyrrole-a_10 uM_24 h","PC3"
"11233","MOAR005_PC3_24H:M10","FQI-2_10 uM_24 h","PC3"
"11234","MOAR006_A375_24H:K01","BRD-K30149952_10 uM_24 h","A375"
"11235","MOAR005_PC3_24H:H04","BRD-K60167861_10 uM_24 h","PC3"
"11236","MOAR006_A375_24H:O22","methylstat_10 uM_24 h","A375"
"11237","MOAR002_A375_24H:M22","NVP-BSK805_10 uM_24 h","A375"
"11238","MOAR006_PC3_24H:M10","I-BET-151_10 uM_24 h","PC3"
"11239","MOAR003_A375_24H:B22","AZ-960_10 uM_24 h","A375"
"11240","MOAR017_HAP1.MAPK8_24H:D09","NVP-BEZ235_3.33 uM_24 h","HAP1"
"11241","MOAR005_PC3_24H:N13","YL-54_10 uM_24 h","PC3"
"11242","MOAR006_PC3_24H:A10","AMG-900_10 uM_24 h","PC3"
"11243","MOAR001_PC3_24H:P01","asiatic-acid_10 uM_24 h","PC3"
"11244","MOAR006_PC3_24H:H08","HA-14-1_3.33 uM_24 h","PC3"
"11245","MOAR006_A375_24H:J07","P-22077_10 uM_24 h","A375"
"11246","MOAR006_PC3_24H:B20","UNC-1999_3.33 uM_24 h","PC3"
"11247","MOAR005_A375_24H:C02","BMS-754807_3.33 uM_24 h","A375"
"11248","MOAR002_PC3_24H:P22","linsitinib_10 uM_24 h","PC3"
"11249","MOAR001_PC3_24H:N22","OCO-1112_10 uM_24 h","PC3"
"11250","MOAR006_A375_24H:O01","BAY-598_10 uM_24 h","A375"
"11251","MOAR006_A375_24H:C07","filanesib_10 uM_24 h","A375"
"11252","MOAR004_PC3_24H:L19","THZ-1_10 uM_24 h","PC3"
"11253","MOAR004_A375_24H:G16","I-CBP112_10 uM_24 h","A375"
"11254","MOAR005_A375_24H:O11","NVP-ADW742_3.33 uM_24 h","A375"
"11255","MOAR005_A375_24H:K07","GSK-864_10 uM_24 h","A375"
"11256","MOAR005_A375_24H:F19","repsox_10 uM_24 h","A375"
"11257","MOAR002_A375_24H:N05","protoporphyrin-ix_3.33 uM_24 h","A375"
"11258","MOAR002_A375_24H:P01","dynasore_10 uM_24 h","A375"
"11259","MOAR006_A375_24H:J10","BRD-K42205652_10 uM_24 h","A375"
"11260","MOAR004_PC3_24H:A20","SGC-CBP30_3.33 uM_24 h","PC3"
"11261","MOAR005_PC3_24H:N04","BRD-A10934835_10 uM_24 h","PC3"
"11262","MOAR005_A375_24H:K11","SCH-772984_3.33 uM_24 h","A375"
"11263","MOAR005_PC3_24H:D04","tipifarnib_10 uM_24 h","PC3"
"11264","MOAR007_PC3_24H:P21","A-7_1.11 uM_24 h","PC3"
"11265","MOAR003_A375_24H:M12","TG-101209_1.11 uM_24 h","A375"
"11266","MOAR006_PC3_24H:G10","K-858_10 uM_24 h","PC3"
"11267","MOAR002_PC3_24H:G01","EPZ-5676_10 uM_24 h","PC3"
"11268","MOAR005_A375_24H:F07","DDR1-IN-1_10 uM_24 h","A375"
"11269","MOAR005_A375_24H:P20","BMS-265246_3.33 uM_24 h","A375"
"11270","MOAR002_A375_24H:F10","BRD-K40331046_10 uM_24 h","A375"
"11271","MOAR006_A375_24H:A10","AMG-900_10 uM_24 h","A375"
"11272","MOAR002_PC3_24H:P13","LDN-212854_10 uM_24 h","PC3"
"11273","MOAR004_PC3_24H:K12","CCT-251545_1.11 uM_24 h","PC3"
"11274","MOAR005_PC3_24H:P16","BRD-K93934511_10 uM_24 h","PC3"
"11275","MOAR004_PC3_24H:D13","KD-023_10 uM_24 h","PC3"
"11276","MOAR007_PC3_24H:E22","azilsartan-medoxomil_10 uM_24 h","PC3"
"11277","MOAR007_A375_24H:L01","KU-14R_10 uM_24 h","A375"
"11278","MOAR005_PC3_24H:M18","ispinesib_1.11 uM_24 h","PC3"
"11279","MOAR002_PC3_24H:C10","bazedoxifene_10 uM_24 h","PC3"
"11280","MOAR005_PC3_24H:O03","G-5555_1.11 uM_24 h","PC3"
"11281","MOAR006_A375_24H:M22","BRD-K03536150_10 uM_24 h","A375"
"11282","MOAR007_A375_24H:L17","pacritinib_3.33 uM_24 h","A375"
"11283","MOAR006_PC3_24H:K13","SU-11274_10 uM_24 h","PC3"
"11284","MOAR003_A375_24H:I19","dioscin_10 uM_24 h","A375"
"11285","MOAR018_HAP1.ITGA4_24H:O08","GSK-1059615_0.66 uM_24 h","HAP1"
"11286","MOAR002_PC3_24H:F07","WHI-P154_10 uM_24 h","PC3"
"11287","MOAR002_A375_24H:N19","taranabant_10 uM_24 h","A375"
"11288","MOAR007_PC3_24H:P07","rivastigmine_10 uM_24 h","PC3"
"11289","MOAR002_PC3_24H:M16","ceritinib_10 uM_24 h","PC3"
"11290","MOAR004_A375_24H:D23","bromosporine_3.33 uM_24 h","A375"
"11291","MOAR005_A375_24H:A13","GSK-343_10 uM_24 h","A375"
"11292","MOAR003_A375_24H:K13","WP-1130_10 uM_24 h","A375"
"11293","MOAR017_HAP1_24H:M23","BRD-K04923131_3.33 uM_24 h","HAP1"
"11294","MOAR019_A375_24H:A12","7-hydroxystaurosporine_0.66 uM_24 h","A375"
"11295","MOAR004_PC3_24H:E22","PF-02545920_10 uM_24 h","PC3"
"11296","MOAR015_HAP1.CDK4_24H:C04","BMS-387032_0.66 uM_24 h","HAP1"
"11297","MOAR004_PC3_24H:K07","CGI-1746_10 uM_24 h","PC3"
"11298","MOAR005_A375_24H:L07","terreic-acid_10 uM_24 h","A375"
"11299","MOAR019_A375_24H:E15","ZG-10_3.33 uM_24 h","A375"
"11300","MOAR006_A375_24H:M01","kenpaullone_10 uM_24 h","A375"
"11301","MOAR018_HAP1.TP53_24H:N21","bortezomib_3.33 uM_24 h","HAP1"
"11302","MOAR005_PC3_24H:B22","skepinone-l_10 uM_24 h","PC3"
"11303","MOAR001_PC3_24H:M07","UNC-2250_10 uM_24 h","PC3"
"11304","MOAR002_A375_24H:M01","clomipramine_10 uM_24 h","A375"
"11305","MOAR005_PC3_24H:A19","NVP-AEW541_10 uM_24 h","PC3"
"11306","MOAR005_PC3_24H:K24","CP-673451_1.11 uM_24 h","PC3"
"11307","MOAR002_A375_24H:P19","eltrombopag_10 uM_24 h","A375"
"11308","MOAR005_A375_24H:O09","barasertib-HQPA_1.11 uM_24 h","A375"
"11309","MOAR006_A375_24H:O05","PRT-062607_3.33 uM_24 h","A375"
