,sig_id,conditionId,cell_iname
8539,PBIOA022_MCF7_24H:I08,CIL56_3.33 uM_24 h,MCF7
8540,PBIOA019_HA1E_24H:P01,exemestane_10 uM_24 h,HA1E
8541,PBIOA021_HEPG2_24H:B22,ilomastat_0.37 uM_24 h,HEPG2
8542,PBIOA016_PC3_24H:F02,SB-218078_3.33 uM_24 h,PC3
8543,PBIOA018_MCF7_24H:H04,BRD-K54606188_0.37 uM_24 h,MCF7
8544,PBIOA019_HA1E_24H:D09,selumetinib_1.11 uM_24 h,HA1E
8545,PBIOA016_HEPG2_24H:I08,AZD-7762_3.33 uM_24 h,HEPG2
8546,PBIOA017_A549_24H:B13,BRD-K19826688_10 uM_24 h,A549
8547,PBIOA020_HEPG2_24H:A07,GSK-1059615_10 uM_24 h,HEPG2
8548,PBIOA019_PC3_24H:H19,BRD-K97651142_10 uM_24 h,PC3
8549,PBIOA013_MCF7_24H:F19,CAM-9-027-3_10 uM_24 h,MCF7
8550,PBIOA013_HEPG2_24H:D01,GSK-690693_10 uM_24 h,HEPG2
8551,PBIOA018_HCC515_24H:E19,paclitaxel_10 uM_24 h,HCC515
8552,PBIOA022_HCC515_24H:C13,BRD-K09907482_10 uM_24 h,HCC515
8553,PBIOA016_A549_24H:M02,SB-743921_3.33 uM_24 h,A549
8554,PBIOA015_HEPG2_24H:E13,SB-202190_10 uM_24 h,HEPG2
8555,PBIOA022_MCF7_24H:B08,TW-37_3.33 uM_24 h,MCF7
8556,PBIOA017_HCC515_24H:J02,BRD-K75903201_3.33 uM_24 h,HCC515
8557,PBIOA017_A549_24H:N08,WZ-4002_3.33 uM_24 h,A549
8558,PBIOA020_HA1E_24H:A18,BRD-K48505079_0.04 uM_24 h,HA1E
8559,PBIOA022_HA1E_24H:F01,BRD-K55116708_10 uM_24 h,HA1E
8560,PBIOA020_MCF7_24H:M13,BRD-K81491172_10 uM_24 h,MCF7
8561,PBIOA018_A549_24H:L19,fluorouracil_10 uM_24 h,A549
8562,PBIOA020_HCC515_24H:O07,brivanib_10 uM_24 h,HCC515
8563,PBIOA013_HA1E_24H:D01,GSK-690693_10 uM_24 h,HA1E
8564,PBIOA017_A549_24H:B19,MW-A1-14_10 uM_24 h,A549
8565,PBIOA022_PC3_24H:N07,CHIR-99021_10 uM_24 h,PC3
8566,PBIOA022_HA1E_24H:I24,BRD-K71631401_0.04 uM_24 h,HA1E
8567,PBIOA016_HEPG2_24H:G01,BRD-K87550320_10 uM_24 h,HEPG2
8568,PBIOA013_HCC515_24H:A19,BRD-K59385073_10 uM_24 h,HCC515
8569,PBIOA014_A549_24H:H19,BRD-K51608872_10 uM_24 h,A549
8570,PBIOA015_MCF7_24H:I19,BRD-K26664453_10 uM_24 h,MCF7
8571,PBIOA018_HA1E_24H:D06,BRD-K97168035_0.04 uM_24 h,HA1E
8572,PBIOA017_MCF7_24H:D18,BRD-K33199242_0.04 uM_24 h,MCF7
8573,PBIOA018_MCF7_24H:I02,SB-525334_3.33 uM_24 h,MCF7
8574,PBIOA022_HA1E_24H:B22,BRD-K65592642_0.37 uM_24 h,HA1E
8575,PBIOA013_A549_24H:L13,celecoxib_10 uM_24 h,A549
8576,PBIOA014_HEPG2_24H:A19,GANT-58_10 uM_24 h,HEPG2
8577,PBIOA020_HCC515_24H:A13,BRD-K48505079_10 uM_24 h,HCC515
8578,PBIOA018_HA1E_24H:I13,BRD-K72005960_10 uM_24 h,HA1E
8579,PBIOA020_MCF7_24H:H02,LY-2183240_3.33 uM_24 h,MCF7
8580,DOSVAL001_HA1E_24H:BRD-K16827616:10.034,BRD-K16827616_10 uM_24 h,HA1E
8581,DOSVAL004_PC3_24H:BRD-K59333713:20,BRD-K59333713_20 uM_24 h,PC3
8582,DOSVAL001_MCF7_24H:BRD-K28484895:10.4003,BRD-K28484895_10 uM_24 h,MCF7
8583,DOSVAL002_MCF7_24H:BRD-K10785504:20,BRD-K10785504_20 uM_24 h,MCF7
8584,DOSVAL003_A549_24H:BRD-K67787765:5,BRD-K67787765_4 uM_24 h,A549
8585,DOSVAL005_A549_24H:BRD-K01404579:20,BRD-K01404579_20 uM_24 h,A549
8586,DOSVAL006_A549_24H:BRD-K93112400:20,BRD-K93112400_20 uM_24 h,A549
8587,DOSVAL001_MCF7_24H:BRD-K81335188:10,BRD-K81335188_10 uM_24 h,MCF7
8588,DOSVAL004_HA1E_24H:BRD-K28138218:20,BRD-K28138218_20 uM_24 h,HA1E
8589,DOSVAL006_A549_24H:BRD-K59995645:10,BRD-K59995645_10 uM_24 h,A549
8590,DOSVAL006_PC3_24H:BRD-K72318460:20,BRD-K72318460_20 uM_24 h,PC3
8591,DOSVAL006_HEPG2_24H:BRD-K88378636:10,withaferin-a_10 uM_24 h,HEPG2
8592,DOSVAL001_HCC515_24H:BRD-K81473043:5,tanespimycin_4 uM_24 h,HCC515
8593,DOSVAL001_HA1E_24H:BRD-K69406317:10,BRD-K69406317_10 uM_24 h,HA1E
8594,DOSVAL001_HEPG2_24H:BRD-K45718236:10,BRD-K45718236_10 uM_24 h,HEPG2
8595,DOSVAL002_HEPG2_24H:BRD-K02353863:20,BRD-K02353863_20 uM_24 h,HEPG2
8596,DOSVAL003_HEPG2_24H:BRD-K31999759:20,BRD-K31999759_20 uM_24 h,HEPG2
8597,DOSVAL003_HCC515_24H:BRD-K70901996:20,BRD-K70901996_20 uM_24 h,HCC515
8598,DOSVAL006_HCC515_24H:BRD-K04465546:10,BRD-K04465546_10 uM_24 h,HCC515
8599,DOSVAL004_MCF7_24H:BRD-K01464244:10,BRD-K01464244_10 uM_24 h,MCF7
8600,DOSVAL002_A549_24H:BRD-K88378636:10,withaferin-a_10 uM_24 h,A549
8601,DOSVAL002_PC3_24H:BRD-K29776425:5,BRD-K29776425_4 uM_24 h,PC3
8602,DOSVAL001_HA1E_24H:BRD-K06188599:10.1209,BRD-K06188599_10 uM_24 h,HA1E
8603,DOSVAL003_PC3_24H:BRD-K99567611:5,BRD-K99567611_4 uM_24 h,PC3
8604,DOSVAL005_PC3_24H:BRD-K86265745:20,BRD-K86265745_20 uM_24 h,PC3
8605,DOSVAL004_HA1E_24H:BRD-K83826027:20,BRD-K83826027_20 uM_24 h,HA1E
8606,DOSVAL004_HCC515_24H:BRD-K19677752:10,BRD-K19677752_10 uM_24 h,HCC515
8607,DOSVAL005_HEPG2_24H:BRD-K74381836:20,SA-1921456_20 uM_24 h,HEPG2
8608,DOSVAL001_HCC515_24H:BRD-K63667213:9.90713,SA-1919584_10 uM_24 h,HCC515
8609,DOSVAL005_PC3_24H:BRD-K54263226:20,BRD-K54263226_20 uM_24 h,PC3
8610,DOSVAL001_A549_24H:BRD-K17804045:5.00931,BRD-K17804045_4 uM_24 h,A549
8611,DOSVAL001_HA1E_24H:BRD-K11624501:9.99164,BRD-K11624501_10 uM_24 h,HA1E
8612,DOSVAL003_MCF7_24H:BRD-K21317335:20,BRD-K21317335_20 uM_24 h,MCF7
8613,DOSVAL005_HA1E_24H:BRD-K63000292:20,BRD-K63000292_20 uM_24 h,HA1E
8614,DOSVAL003_A549_24H:BRD-A53134341:20,Ro-106-9920_20 uM_24 h,A549
8615,DOSVAL001_MCF7_24H:BRD-K64863641:10.2504,BRD-K64863641_10 uM_24 h,MCF7
8616,DOSVAL005_MCF7_24H:BRD-K66497480:10,BRD-K66497480_10 uM_24 h,MCF7
8617,DOSVAL006_HEPG2_24H:BRD-K85392418:20,BRD-K85392418_20 uM_24 h,HEPG2
8618,DOSVAL002_MCF7_24H:BRD-K02353863:5,BRD-K02353863_4 uM_24 h,MCF7
8619,DOSVAL003_HEPG2_24H:BRD-K99567611:5,BRD-K99567611_4 uM_24 h,HEPG2
8620,DOSVAL006_HCC515_24H:BRD-K85879095:10,BRD-K85879095_10 uM_24 h,HCC515
8621,DOSVAL001_A549_24H:BRD-K48853221:10,BRD-K48853221_10 uM_24 h,A549
8622,DOSVAL001_HA1E_24H:BRD-K87125912:10.0169,BRD-K87125912_10 uM_24 h,HA1E
8623,DOSVAL004_HA1E_24H:BRD-K50617795:10,BRD-K50617795_10 uM_24 h,HA1E
8624,DOSVAL003_HCC515_24H:BRD-K55233780:20,BRD-K55233780_20 uM_24 h,HCC515
8625,DOSVAL005_PC3_24H:BRD-K31109389:20,BRD-K31109389_20 uM_24 h,PC3
8626,DOSVAL003_HA1E_24H:BRD-K80926963:20,BRD-K80926963_20 uM_24 h,HA1E
8627,DOSVAL005_HA1E_24H:BRD-K92543914:20,BRD-K92543914_20 uM_24 h,HA1E
8628,DOSVAL001_PC3_24H:BRD-K60085502:10.0056,BRD-K60085502_10 uM_24 h,PC3
8629,DOSVAL005_PC3_24H:BRD-K41335306:10,BRD-K41335306_10 uM_24 h,PC3
8630,DOSVAL001_A549_24H:BRD-K60085502:10.0056,BRD-K60085502_10 uM_24 h,A549
8631,DOSVAL001_HEPG2_24H:BRD-K16827616:10.034,BRD-K16827616_10 uM_24 h,HEPG2
8632,DOSVAL003_HEPG2_24H:BRD-K50218765:20,BRD-K50218765_20 uM_24 h,HEPG2
8633,DOSVAL004_HA1E_24H:BRD-K59333713:10,BRD-K59333713_10 uM_24 h,HA1E
8634,DOSVAL005_PC3_24H:BRD-K96396151:20,BRD-K96396151_20 uM_24 h,PC3
8635,DOSVAL001_HA1E_24H:BRD-K84447616:10.0099,BRD-K84447616_10 uM_24 h,HA1E
8636,DOSVAL003_MCF7_24H:BRD-K75636715:20,BRD-K75636715_20 uM_24 h,MCF7
8637,DOSVAL005_HA1E_24H:BRD-K32581454:20,BRD-K32581454_20 uM_24 h,HA1E
8638,DOSVAL003_PC3_24H:BRD-K73459720:5,BRD-K73459720_4 uM_24 h,PC3
8639,DOSVAL001_MCF7_24H:BRD-K48853221:10,BRD-K48853221_10 uM_24 h,MCF7
8640,DOSVAL006_HEPG2_24H:BRD-K85208848:5,BRD-K85208848_4 uM_24 h,HEPG2
8641,DOSVAL001_PC3_24H:BRD-K48853221:10,BRD-K48853221_10 uM_24 h,PC3
8642,DOSVAL003_MCF7_24H:BRD-K72375447:20,BRD-K72375447_20 uM_24 h,MCF7
8643,DOSVAL003_HEPG2_24H:BRD-K82328933:20,BRD-K82328933_20 uM_24 h,HEPG2
8644,DOSVAL002_PC3_24H:BRD-K43570134:20,BRD-K43570134_20 uM_24 h,PC3
8645,DOSVAL001_HA1E_24H:BRD-K05639119:9.99781,SA-1920013_10 uM_24 h,HA1E
8646,DOSVAL006_A549_24H:BRD-K60391168:20,BRD-K60391168_20 uM_24 h,A549
8647,DOSVAL002_HEPG2_24H:BRD-K58415436:20,BRD-K58415436_20 uM_24 h,HEPG2
8648,DOSVAL005_PC3_24H:BRD-K32581454:20,BRD-K32581454_20 uM_24 h,PC3
8649,DOSVAL001_A549_24H:BRD-K04472231:10.045,BRD-K04472231_10 uM_24 h,A549
8650,DOSVAL001_MCF7_24H:BRD-K34624563:10,BRD-K34624563_10 uM_24 h,MCF7
8651,DOSVAL006_PC3_24H:BRD-K93112400:20,BRD-K93112400_20 uM_24 h,PC3
8652,DOSVAL001_HEPG2_24H:BRD-K90382497:5,GW-843682X_4 uM_24 h,HEPG2
8653,DOSVAL002_HCC515_24H:BRD-K29799191:5,BRD-K29799191_4 uM_24 h,HCC515
8654,DOSVAL001_HEPG2_24H:BRD-K61255301:10,BRD-K61255301_10 uM_24 h,HEPG2
8655,DOSVAL002_HEPG2_24H:BRD-K44242139:20,BRD-K44242139_20 uM_24 h,HEPG2
8656,DOSVAL005_A549_24H:BRD-K91663486:20,BRD-K91663486_20 uM_24 h,A549
8657,DOSVAL005_HEPG2_24H:BRD-K86354270:20,BRD-K86354270_20 uM_24 h,HEPG2
8658,DOSVAL003_HCC515_24H:BRD-K99481965:20,BRD-K99481965_20 uM_24 h,HCC515
8659,DOSVAL003_A549_24H:BRD-K82328933:20,BRD-K82328933_20 uM_24 h,A549
8660,DOSVAL003_HA1E_24H:BRD-K56261447:20,BRD-K56261447_20 uM_24 h,HA1E
8661,DOSVAL005_HA1E_24H:BRD-K63158888:20,BRD-K63158888_20 uM_24 h,HA1E
8662,DOSVAL004_A549_24H:BRD-K28138218:20,BRD-K28138218_20 uM_24 h,A549
8663,DOSVAL001_HCC515_24H:BRD-K19181733:10,BRD-K19181733_10 uM_24 h,HCC515
8664,DOSVAL005_PC3_24H:BRD-K49477330:20,BRD-K49477330_20 uM_24 h,PC3
8665,DOSVAL002_HA1E_24H:BRD-K27239120:5,SD-6-035-A11_4 uM_24 h,HA1E
8666,DOSVAL001_HEPG2_24H:BRD-K03861125:10,BRD-K03861125_10 uM_24 h,HEPG2
8667,DOSVAL003_HEPG2_24H:BRD-K55233780:20,BRD-K55233780_20 uM_24 h,HEPG2
8668,DOSVAL002_HEPG2_24H:BRD-K98645985:5,BRD-K98645985_4 uM_24 h,HEPG2
8669,DOSVAL005_PC3_24H:BRD-K05978741:5,BRD-K05978741_4 uM_24 h,PC3
8670,DOSVAL003_HA1E_24H:BRD-K35060817:20,BRD-K35060817_20 uM_24 h,HA1E
8671,DOSVAL001_HA1E_24H:BRD-K44252324:10,BRD-K44252324_10 uM_24 h,HA1E
8672,DOSVAL006_HCC515_24H:BRD-K87434936:20,BRD-K87434936_20 uM_24 h,HCC515
8673,DOSVAL001_PC3_24H:BRD-K58138547:10,BRD-K58138547_10 uM_24 h,PC3
8674,DOSVAL005_PC3_24H:BRD-K78133682:5,BRD-K78133682_4 uM_24 h,PC3
8675,DOSVAL001_A549_24H:BRD-K97194822:10.0244,BRD-K97194822_10 uM_24 h,A549
8676,DOSVAL001_MCF7_24H:BRD-K36852845:10.0381,BRD-K36852845_10 uM_24 h,MCF7
8677,DOSVAL002_HA1E_24H:BRD-K10749593:20,BRD-K10749593_20 uM_24 h,HA1E
8678,DOSVAL005_A549_24H:BRD-K74461819:20,BRD-K74461819_20 uM_24 h,A549
8679,DOSVAL001_A549_24H:BRD-K06414098:9.64096,BRD-K06414098_10 uM_24 h,A549
8680,DOSVAL002_MCF7_24H:BRD-K45785972:5,BRD-K45785972_4 uM_24 h,MCF7
8681,DOSVAL005_HEPG2_24H:BRD-K79153888:20,BRD-K79153888_20 uM_24 h,HEPG2
8682,DOSVAL005_HA1E_24H:BRD-K64305210:20,BRD-K64305210_20 uM_24 h,HA1E
8683,DOSVAL006_A549_24H:BRD-K56206243:20,BRD-K56206243_20 uM_24 h,A549
8684,DOSVAL006_A549_24H:BRD-K79947405:20,BRD-K79947405_20 uM_24 h,A549
8685,DOSVAL001_HCC515_24H:BRD-K55767450:9.9606,BRD-K55767450_10 uM_24 h,HCC515
8686,DOSVAL001_PC3_24H:BRD-K63427963:10,BRD-K63427963_10 uM_24 h,PC3
8687,DOSVAL006_HEPG2_24H:BRD-K01146969:5,BRD-K01146969_4 uM_24 h,HEPG2
8688,DOSVAL005_PC3_24H:BRD-K64645183:20,BRD-K64645183_20 uM_24 h,PC3
8689,DOSVAL002_HA1E_24H:BRD-K58415436:20,BRD-K58415436_20 uM_24 h,HA1E
8690,DOSVAL005_MCF7_24H:BRD-K89748417:5,BRD-K89748417_4 uM_24 h,MCF7
8691,DOSVAL001_HCC515_24H:BRD-K61255301:10,BRD-K61255301_10 uM_24 h,HCC515
8692,DOSVAL002_HCC515_24H:BRD-K27475558:20,BRD-K27475558_20 uM_24 h,HCC515
8693,DOSVAL004_HA1E_24H:BRD-K76457661:5,BRD-K76457661_4 uM_24 h,HA1E
8694,DOSVAL004_MCF7_24H:BRD-K69806016:20,BRD-K69806016_20 uM_24 h,MCF7
8695,DOSVAL005_MCF7_24H:BRD-K44732214:20,BRD-K44732214_20 uM_24 h,MCF7
8696,DOSVAL001_PC3_24H:BRD-K61255301:10,BRD-K61255301_10 uM_24 h,PC3
8697,DOSVAL001_PC3_24H:BRD-K97194822:10.0244,BRD-K97194822_10 uM_24 h,PC3
8698,DOSVAL001_HCC515_24H:BRD-K78166736:9.99602,BRD-K78166736_10 uM_24 h,HCC515
8699,DOSVAL003_MCF7_24H:BRD-K89824424:20,BRD-K89824424_20 uM_24 h,MCF7
8700,DOSVAL004_PC3_24H:BRD-K60738705:20,BRD-K60738705_20 uM_24 h,PC3
8701,DOSVAL005_HA1E_24H:BRD-K46766834:20,BRD-K46766834_20 uM_24 h,HA1E
8702,DOSVAL006_HCC515_24H:BRD-K72318460:20,BRD-K72318460_20 uM_24 h,HCC515
8703,DOSVAL002_HCC515_24H:BRD-K12778320:20,BRD-K12778320_20 uM_24 h,HCC515
8704,DOSVAL003_HA1E_24H:BRD-K85134515:20,BRD-K85134515_20 uM_24 h,HA1E
8705,DOSVAL005_HEPG2_24H:BRD-K63158888:20,BRD-K63158888_20 uM_24 h,HEPG2
8706,DOSVAL001_HCC515_24H:BRD-K83013900:9.55165,BRD-K83013900_10 uM_24 h,HCC515
8707,DOSVAL003_PC3_24H:BRD-K55233780:20,BRD-K55233780_20 uM_24 h,PC3
8708,DOSVAL002_PC3_24H:BRD-K14002526:20,BRD-K14002526_20 uM_24 h,PC3
8709,DOSVAL004_MCF7_24H:BRD-K52981369:20,BRD-K52981369_20 uM_24 h,MCF7
8710,DOSVAL003_A549_24H:BRD-K80926963:20,BRD-K80926963_20 uM_24 h,A549
8711,DOSVAL006_A549_24H:BRD-K01055635:20,BRD-K01055635_20 uM_24 h,A549
8712,DOSVAL001_HEPG2_24H:BRD-K45759552:9.96098,BRD-K45759552_10 uM_24 h,HEPG2
8713,DOSVAL002_HEPG2_24H:BRD-K12189280:5,BRD-K12189280_4 uM_24 h,HEPG2
8714,DOSVAL001_PC3_24H:BRD-K38934024:9.98448,BRD-K38934024_10 uM_24 h,PC3
8715,DOSVAL006_A549_24H:BRD-K75781834:20,BRD-K75781834_20 uM_24 h,A549
8716,DOSVAL001_HEPG2_24H:BRD-K82153723:9.98193,BRD-K82153723_10 uM_24 h,HEPG2
8717,DOSVAL001_MCF7_24H:BRD-K45718236:10,BRD-K45718236_10 uM_24 h,MCF7
8718,DOSVAL001_HEPG2_24H:BRD-K71456612:10.0093,BRD-K71456612_10 uM_24 h,HEPG2
8719,DOSVAL001_PC3_24H:BRD-K74587389:10,BRD-K74587389_10 uM_24 h,PC3
8720,DOSVAL003_PC3_24H:BRD-K99481965:20,BRD-K99481965_20 uM_24 h,PC3
8721,DOSVAL003_PC3_24H:BRD-K60084530:20,BRD-K60084530_20 uM_24 h,PC3
8722,DOSVAL001_A549_24H:BRD-K95638669:9.99756,BRD-K95638669_10 uM_24 h,A549
8723,DOSVAL001_HA1E_24H:BRD-K76438898:5.00261,BRD-K76438898_4 uM_24 h,HA1E
8724,DOSVAL001_HEPG2_24H:BRD-K88069074:10.1082,BRD-K88069074_10 uM_24 h,HEPG2
8725,DOSVAL003_MCF7_24H:BRD-K80926963:20,BRD-K80926963_20 uM_24 h,MCF7
8726,DOSVAL002_HEPG2_24H:BRD-K67236950:20,BRD-K67236950_20 uM_24 h,HEPG2
8727,DOSVAL002_HCC515_24H:BRD-K10749593:20,BRD-K10749593_20 uM_24 h,HCC515
8728,DOSVAL001_PC3_24H:BRD-K55767450:9.9606,BRD-K55767450_10 uM_24 h,PC3
8729,DOSVAL006_MCF7_24H:BRD-K90805324:20,BRD-K90805324_20 uM_24 h,MCF7
8730,DOSVAL005_HEPG2_24H:BRD-K64305210:20,BRD-K64305210_20 uM_24 h,HEPG2
8731,DOSVAL001_HCC515_24H:BRD-K09050080:10.1383,BRD-K09050080_10 uM_24 h,HCC515
8732,DOSVAL005_PC3_24H:BRD-K70836798:20,BRD-K70836798_20 uM_24 h,PC3
8733,DOSVAL003_HA1E_24H:BRD-K69894866:20,BRD-K69894866_20 uM_24 h,HA1E
8734,DOSVAL003_HA1E_24H:BRD-K55233780:20,BRD-K55233780_20 uM_24 h,HA1E
8735,DOSVAL003_MCF7_24H:BRD-K49111930:20,BRD-K49111930_20 uM_24 h,MCF7
8736,DOSVAL001_HEPG2_24H:BRD-K38934024:9.98448,BRD-K38934024_10 uM_24 h,HEPG2
8737,DOSVAL004_HCC515_24H:BRD-A79768653:5,sirolimus_4 uM_24 h,HCC515
8738,DOSVAL003_MCF7_24H:BRD-K22428007:10,BRD-K22428007_10 uM_24 h,MCF7
8739,DOSVAL003_MCF7_24H:BRD-K88114291:10,BRD-K88114291_10 uM_24 h,MCF7
8740,DOSVAL002_A549_24H:BRD-K14002526:20,BRD-K14002526_20 uM_24 h,A549
8741,DOSVAL004_PC3_24H:BRD-K76457661:20,BRD-K76457661_20 uM_24 h,PC3
8742,DOSVAL003_HEPG2_24H:BRD-K88114291:20,BRD-K88114291_20 uM_24 h,HEPG2
8743,DOSVAL005_HA1E_24H:BRD-K54263226:20,BRD-K54263226_20 uM_24 h,HA1E
8744,DOSVAL005_HA1E_24H:BRD-K34981405:5,BRD-K34981405_4 uM_24 h,HA1E
8745,DOSVAL005_MCF7_24H:BRD-K54263226:20,BRD-K54263226_20 uM_24 h,MCF7
8746,DOSVAL001_HEPG2_24H:BRD-K81335188:10,BRD-K81335188_10 uM_24 h,HEPG2
8747,DOSVAL001_A549_24H:BRD-K63427963:10,BRD-K63427963_10 uM_24 h,A549
8748,DOSVAL005_HA1E_24H:BRD-K33891131:10,BRD-K33891131_10 uM_24 h,HA1E
8749,DOSVAL003_HCC515_24H:BRD-K10211010:20,BRD-K10211010_20 uM_24 h,HCC515
8750,DOSVAL003_HA1E_24H:BRD-K31999759:20,BRD-K31999759_20 uM_24 h,HA1E
8751,DOSVAL005_MCF7_24H:BRD-K63158888:20,BRD-K63158888_20 uM_24 h,MCF7
8752,DOSVAL002_HCC515_24H:BRD-K68319707:10,BRD-K68319707_10 uM_24 h,HCC515
8753,DOSVAL005_HA1E_24H:BRD-K44732214:20,BRD-K44732214_20 uM_24 h,HA1E
8754,DOSVAL005_MCF7_24H:BRD-K70836798:20,BRD-K70836798_20 uM_24 h,MCF7
8755,DOSVAL001_HEPG2_24H:BRD-K63667213:9.90713,SA-1919584_10 uM_24 h,HEPG2
8756,DOSVAL002_HEPG2_24H:BRD-K44200196:20,BRD-K44200196_20 uM_24 h,HEPG2
8757,DOSVAL002_HA1E_24H:BRD-K67236950:20,BRD-K67236950_20 uM_24 h,HA1E
8758,DOSVAL006_HEPG2_24H:BRD-K87434936:20,BRD-K87434936_20 uM_24 h,HEPG2
8759,DOSVAL001_HCC515_24H:BRD-K03861125:10,BRD-K03861125_10 uM_24 h,HCC515
8760,DOSVAL001_A549_24H:BRD-K34624563:10,BRD-K34624563_10 uM_24 h,A549
8761,DOSVAL001_HA1E_24H:BRD-K73008154:9.91582,BRD-K73008154_10 uM_24 h,HA1E
8762,DOSVAL002_HA1E_24H:BRD-K95549765:5,BRD-K95549765_4 uM_24 h,HA1E
8763,DOSVAL001_HEPG2_24H:BRD-K88524550:5.00076,BRD-K88524550_4 uM_24 h,HEPG2
8764,DOSVAL001_HEPG2_24H:BRD-K31444894:10.0359,SA-1921867_10 uM_24 h,HEPG2
8765,DOSVAL002_HCC515_24H:BRD-K37813153:20,BRD-K37813153_20 uM_24 h,HCC515
8766,DOSVAL002_MCF7_24H:BRD-K45711268:20,BRD-K45711268_20 uM_24 h,MCF7
8767,DOSVAL003_A549_24H:BRD-K06852269:10,BRD-K06852269_10 uM_24 h,A549
8768,DOSVAL004_HA1E_24H:BRD-K93830491:5,BRD-K93830491_4 uM_24 h,HA1E
8769,DOSVAL001_HEPG2_24H:BRD-K63427963:10,BRD-K63427963_10 uM_24 h,HEPG2
8770,DOSVAL002_MCF7_24H:BRD-K98645985:20,BRD-K98645985_20 uM_24 h,MCF7
8771,DOSVAL001_HA1E_24H:BRD-K05885357:10.0043,BRD-K05885357_10 uM_24 h,HA1E
8772,DOSVAL001_MCF7_24H:BRD-K71456612:10.0093,BRD-K71456612_10 uM_24 h,MCF7
8773,DOSVAL006_MCF7_24H:BRD-K93189515:20,BRD-K93189515_20 uM_24 h,MCF7
8774,DOSVAL003_A549_24H:BRD-K73804157:20,BRD-K73804157_20 uM_24 h,A549
8775,DOSVAL001_HA1E_24H:BRD-K81335188:10,BRD-K81335188_10 uM_24 h,HA1E
8776,DOSVAL005_MCF7_24H:BRD-K76381171:20,BRD-K76381171_20 uM_24 h,MCF7
8777,DOSVAL002_HEPG2_24H:BRD-K43570134:20,BRD-K43570134_20 uM_24 h,HEPG2
8778,DOSVAL001_MCF7_24H:BRD-K00573290:10,BRD-K00573290_10 uM_24 h,MCF7
8779,DOSVAL006_MCF7_24H:BRD-K20197338:20,BRD-K20197338_20 uM_24 h,MCF7
8780,DOSVAL003_HEPG2_24H:BRD-K74260000:20,BRD-K74260000_20 uM_24 h,HEPG2
8781,DOSVAL005_PC3_24H:BRD-K76103428:10,BRD-K76103428_10 uM_24 h,PC3
8782,DOSVAL003_MCF7_24H:BRD-K61734568:20,BRD-K61734568_20 uM_24 h,MCF7
8783,DOSVAL006_MCF7_24H:BRD-K23018071:20,BRD-K23018071_20 uM_24 h,MCF7
8784,DOSVAL004_A549_24H:BRD-K31380618:20,BRD-K31380618_20 uM_24 h,A549
8785,DOSVAL006_HEPG2_24H:BRD-K78921480:5,BRD-K78921480_4 uM_24 h,HEPG2
8786,DOSVAL001_HCC515_24H:BRD-K66175015:10,afatinib_10 uM_24 h,HCC515
8787,DOSVAL002_HA1E_24H:BRD-K68319707:20,BRD-K68319707_20 uM_24 h,HA1E
8788,DOSVAL003_HEPG2_24H:BRD-K22428007:5,BRD-K22428007_4 uM_24 h,HEPG2
8789,DOSVAL003_HCC515_24H:BRD-K78822642:20,BRD-K78822642_20 uM_24 h,HCC515
8790,DOSVAL001_HCC515_24H:BRD-K64140008:10.0088,BRD-K64140008_10 uM_24 h,HCC515
8791,DOSVAL001_MCF7_24H:BRD-K74587389:10,BRD-K74587389_10 uM_24 h,MCF7
8792,DOSVAL002_HA1E_24H:BRD-K23319301:5,BRD-K23319301_4 uM_24 h,HA1E
8793,DOSVAL006_PC3_24H:BRD-K61991236:20,BRD-K61991236_20 uM_24 h,PC3
8794,DOSVAL002_HA1E_24H:BRD-K08318631:20,BRD-K08318631_20 uM_24 h,HA1E
8795,DOSVAL005_A549_24H:BRD-K54263226:20,BRD-K54263226_20 uM_24 h,A549
8796,DOSVAL002_MCF7_24H:BRD-K76915833:20,BRD-K76915833_20 uM_24 h,MCF7
8797,DOSVAL005_MCF7_24H:BRD-K76103428:10,BRD-K76103428_10 uM_24 h,MCF7
8798,DOSVAL002_HEPG2_24H:BRD-K68319707:20,BRD-K68319707_20 uM_24 h,HEPG2
8799,DOSVAL001_MCF7_24H:BRD-K85095987:9.95632,BRD-K85095987_10 uM_24 h,MCF7
8800,DOSVAL006_A549_24H:BRD-K85879095:20,BRD-K85879095_20 uM_24 h,A549
8801,DOSVAL005_HEPG2_24H:BRD-K46574442:20,BRD-K46574442_20 uM_24 h,HEPG2
8802,DOSVAL003_HCC515_24H:BRD-K37461197:5,BRD-K37461197_4 uM_24 h,HCC515
8803,DOSVAL001_HA1E_24H:BRD-K06414098:9.64096,BRD-K06414098_10 uM_24 h,HA1E
8804,DOSVAL002_HA1E_24H:BRD-K14002526:20,BRD-K14002526_20 uM_24 h,HA1E
8805,DOSVAL002_MCF7_24H:BRD-K12189280:10,BRD-K12189280_10 uM_24 h,MCF7
8806,DOSVAL003_A549_24H:BRD-K78822642:20,BRD-K78822642_20 uM_24 h,A549
8807,DOSVAL003_HA1E_24H:BRD-K10211010:20,BRD-K10211010_20 uM_24 h,HA1E
8808,DOSVAL004_HA1E_24H:BRD-K74316684:10,BRD-K74316684_10 uM_24 h,HA1E
8809,DOSVAL004_A549_24H:BRD-K50791850:20,BRD-K50791850_20 uM_24 h,A549
