,sig_id,conditionId,cell_iname
1959,AICHI002_HBL1_24H:A07,IKK-16_10 uM_24 h,HBL1
1960,AICHI002_KMS34_24H:G01,GDC-0068_10 uM_24 h,KMS34
1961,AICHI002_BJAB_24H:L03,BRD-K08177763_0.66 uM_24 h,BJAB
1962,AICHI002_MINO_24H:G15,vorinostat_0.66 uM_24 h,MINO
1963,AICHI002_MINO_24H:N10,AZD-5438_0.125 uM_24 h,MINO
1964,AICHI002_KMS34_24H:E01,canertinib_10 uM_24 h,KMS34
1965,AICHI002_OCILY3_24H:F19,NVP-BEZ235_10 uM_24 h,OCILY3
1966,AICHI002_K562_24H:H11,MLN-4924_0.04 uM_24 h,K562
1967,AICHI002_HBL1_24H:B13,fostamatinib_10 uM_24 h,HBL1
1968,AICHI001_SKMEL5_24H:D01,BI-D1870_10 uM_24 h,SKMEL5
1969,AICHI002_OCILY3_24H:C13,KIN-001-220_10 uM_24 h,OCILY3
1970,AICHI002_NALM6_24H:H13,MK-2206_10 uM_24 h,NALM6
1971,AICHI002_OCILY19_24H:N10,AZD-5438_0.125 uM_24 h,OCILY19
1972,AICHI001_TMD8_24H:P14,IPI-145_2.5 uM_24 h,TMD8
1973,AICHI001_HBL1_24H:K20,afatinib_2.5 uM_24 h,HBL1
1974,AICHI001_K562_24H:H07,WZ-4002_10 uM_24 h,K562
1975,AICHI001_OCILY3_24H:L08,BRD-K16277767_2.5 uM_24 h,OCILY3
1976,AICHI001_KMS34_24H:M07,NVP-TAE684_10 uM_24 h,KMS34
1977,AICHI001_OCILY3_24H:E19,baricitinib_10 uM_24 h,OCILY3
1978,AICHI002_K562_24H:M01,BRD-K51348184_10 uM_24 h,K562
1979,AICHI002_HBL1_24H:K19,GW-843682X_10 uM_24 h,HBL1
1980,AICHI002_TMD8_24H:O04,wortmannin_0.125 uM_24 h,TMD8
1981,AICHI002_HBL1_24H:I01,LJI-308_10 uM_24 h,HBL1
1982,AICHI001_THP1_24H:H15,BRD-K54606188_0.66 uM_24 h,THP1
1983,AICHI002_OCILY19_24H:H12,MLN-4924_0.01 uM_24 h,OCILY19
1984,AICHI001_THP1_24H:A08,GDC-0941_2.5 uM_24 h,THP1
1985,AICHI002_HBL1_24H:C07,alpelisib_10 uM_24 h,HBL1
1986,AICHI002_THP1_24H:L07,linifanib_10 uM_24 h,THP1
1987,AICHI002_KMS34_24H:M13,CINK-4_10 uM_24 h,KMS34
1988,AICHI002_NALM6_24H:F20,NVP-BEZ235_2.5 uM_24 h,NALM6
1989,AICHI002_KMS34_24H:L13,crizotinib_10 uM_24 h,KMS34
1990,AICHI001_K562_24H:N07,pazopanib_10 uM_24 h,K562
1991,AICHI002_K562_24H:M13,CINK-4_10 uM_24 h,K562
1992,AICHI001_NALM6_24H:C01,tozasertib_10 uM_24 h,NALM6
1993,AICHI002_KMS34_24H:J09,PF-04691502_0.66 uM_24 h,KMS34
1994,AICHI002_SKMEL5_24H:F01,XMD-1150_10 uM_24 h,SKMEL5
1995,AICHI002_BJAB_24H:A14,BRD-K04065047_2.5 uM_24 h,BJAB
1996,AICHI001_OCILY19_24H:M13,AZ-628_10 uM_24 h,OCILY19
1997,AICHI001_KMS34_24H:M01,CX-4945_10 uM_24 h,KMS34
1998,AICHI001_SKMEL5_24H:M01,CX-4945_10 uM_24 h,SKMEL5
1999,AICHI002_HBL1_24H:A20,TG-101348_2.5 uM_24 h,HBL1
2000,AICHI002_THP1_24H:E14,BRD-K30520487_2.5 uM_24 h,THP1
2001,AICHI001_SKMEL5_24H:H13,BRD-K54606188_10 uM_24 h,SKMEL5
2002,AICHI001_TMD8_24H:M02,CX-4945_2.5 uM_24 h,TMD8
2003,AICHI002_SKMEL5_24H:M01,BRD-K51348184_10 uM_24 h,SKMEL5
2004,AICHI002_HBL1_24H:B07,ZM-447439_10 uM_24 h,HBL1
2005,AICHI002_BJAB_24H:L13,crizotinib_10 uM_24 h,BJAB
2006,AICHI002_KMS34_24H:L03,BRD-K08177763_0.66 uM_24 h,KMS34
2007,AICHI001_KMS34_24H:G01,Mps1-IN-1_10 uM_24 h,KMS34
2008,CRCGN015_MCF10A.WT.HP_24H:BRD-K30612446:104.28,BRD-K30612446_100 uM_24 h,MCF10A
2009,CRCGN005_A549_24H:BRD-K34268724:0.740741,BRD-K34268724_0.74 uM_24 h,A549
2010,CRCGN014_HEPG2_3H:BRD-A68045637:39.4,kepone_40 uM_3 h,HEPG2
2011,CRCGN017_MCF10A.WT.HP_24H:BRD-K53997799:101.472,BRD-K53997799_100 uM_24 h,MCF10A
2012,CRCGN015_MCF10A_48H:BRD-K41494493:99.9579,bisphenol-a_100 uM_48 h,MCF10A
2013,CRCGN007_A549_24H:BRD-K37104903:100,BRD-K37104903_100 uM_24 h,A549
2014,CRCGN015_HEPG2_48H:BRD-K63682780:11.1441,cadmium_12 uM_48 h,HEPG2
2015,CRCGN017_MCF10A.TP53.M_24H:BRD-A56621826:99.7983,oxytetracycline_100 uM_24 h,MCF10A
2016,CRCGN016_MCF10A.WT.HP_24H:BRD-K95017486:97.9386,BRD-K95017486_100 uM_24 h,MCF10A
2017,CRCGN004_MCF7_6H:BRD-A19232309-001-05-2:19.4,BRD-A19232309_20 uM_6 h,MCF7
2018,CRCGN005_HEPG2_24H:BRD-K00069709:0.0823045,BRD-K00069709_0.08 uM_24 h,HEPG2
2019,CRCGN004_PC3_24H:BRD-K77914232-001-01-3:20.8,acetaldehyde_20 uM_24 h,PC3
2020,CRCGN005_A549_24H:BRD-K66808046:20,oxyquinoline_20 uM_24 h,A549
2021,CRCGN005_A549_24H:BRD-K94874010:20,BRD-K94874010_20 uM_24 h,A549
2022,CRCGN009_HEPG2_24H:BRD-K96037667:20.5604,norethindrone_20 uM_24 h,HEPG2
2023,CRCGN015_HEPG2_48H:BRD-A24186493:33.4324,norethynodrel_30 uM_48 h,HEPG2
2024,CRCGN017_MCF10A.TP53.M_24H:BRD-K08273968:100.547,griseofulvin_100 uM_24 h,MCF10A
2025,CRCGN005_A549_24H:BRD-K31899031:0.246914,citral_0.25 uM_24 h,A549
2026,CRCGN007_A549_24H:BRD-K51799616:20,BRD-K51799616_20 uM_24 h,A549
2027,CRCGN016_MCF10A.TP53.M_24H:BRD-K32744045:33.2661,disulfiram_30 uM_24 h,MCF10A
2028,CRCGN016_MCF10A.TP53.M_24H:BRD-A08200164:10.8822,melphalan_10 uM_24 h,MCF10A
2029,CRCGN009_HEPG2_24H:BRD-K33314491:40.2,BRD-K33314491_40 uM_24 h,HEPG2
2030,CRCGN006_A549_24H:BRD-K04571198:0.246914,BRD-K04571198_0.25 uM_24 h,A549
2031,CRCGN016_MCF10A.WT.HP_24H:BRD-K01369591:33.5449,acronycine_30 uM_24 h,MCF10A
2032,CRCGN007_A549_24H:BRD-K41567533:20,coumophos_20 uM_24 h,A549
2033,CRCGN007_A549_24H:BRD-K06057707:0.0823045,p-anisidine.hcl_0.08 uM_24 h,A549
2034,CRCGN006_HEPG2_24H:BRD-K90275731:20,BRD-K90275731_20 uM_24 h,HEPG2
2035,CRCGN009_HEPG2_24H:BRD-K90027355:20.6443,spironolactone_20 uM_24 h,HEPG2
2036,CRCGN006_A549_24H:BRD-K92904839:0.246914,BRD-K92904839_0.25 uM_24 h,A549
2037,CRCGN007_HEPG2_24H:BRD-K80980337:0.740741,BRD-K80980337_0.74 uM_24 h,HEPG2
2038,CRCGN005_A549_24H:BRD-K87827419:20,melphalan_20 uM_24 h,A549
2039,CRCGN005_A549_24H:BRD-K34673456:20,BRD-K34673456_20 uM_24 h,A549
2040,PBIOA022_HEPG2_24H:H18,panobinostat_0.04 uM_24 h,HEPG2
2041,PBIOA018_MCF7_24H:J07,PF-573228_10 uM_24 h,MCF7
2042,PBIOA022_HCC515_24H:D19,topotecan_10 uM_24 h,HCC515
2043,PBIOA014_HCC515_24H:B07,AZD-6482_10 uM_24 h,HCC515
2044,PBIOA015_HEPG2_24H:I20,BRD-K26664453_3.33 uM_24 h,HEPG2
2045,PBIOA022_MCF7_24H:E13,VU-0418946-1_10 uM_24 h,MCF7
2046,PBIOA013_HCC515_24H:D01,GSK-690693_10 uM_24 h,HCC515
2047,PBIOA022_HA1E_24H:N07,CHIR-99021_10 uM_24 h,HA1E
2048,PBIOA019_MCF7_24H:B16,BRD-K83525166_0.37 uM_24 h,MCF7
2049,PBIOA022_HCC515_24H:F01,BRD-K55116708_10 uM_24 h,HCC515
2050,PBIOA022_HEPG2_24H:N07,CHIR-99021_10 uM_24 h,HEPG2
2051,PBIOA016_PC3_24H:H19,BRD-K87241988_10 uM_24 h,PC3
2052,PBIOA015_MCF7_24H:I03,cytarabine_1.11 uM_24 h,MCF7
2053,PBIOA013_HCC515_24H:P13,BRD-K56634255_10 uM_24 h,HCC515
2054,PBIOA019_MCF7_24H:L07,3-Cl-AHPC_10 uM_24 h,MCF7
2055,PBIOA016_HEPG2_24H:B07,trifluoperazine_10 uM_24 h,HEPG2
2056,PBIOA016_HCC515_24H:F20,sunitinib_3.33 uM_24 h,HCC515
2057,PBIOA018_HEPG2_24H:B17,BIBR-1532_0.125 uM_24 h,HEPG2
2058,PBIOA013_HCC515_24H:M01,BRD-K60936420_10 uM_24 h,HCC515
2059,PBIOA022_HCC515_24H:N07,CHIR-99021_10 uM_24 h,HCC515
2060,PBIOA013_PC3_24H:G19,BRD-A43210826_10 uM_24 h,PC3
2061,PBIOA018_A549_24H:C15,BRD-K43206993_1.25 uM_24 h,A549
2062,PBIOA015_HEPG2_24H:P13,wortmannin_10 uM_24 h,HEPG2
2063,PBIOA016_PC3_24H:M01,SB-743921_10 uM_24 h,PC3
2064,PBIOA015_MCF7_24H:P24,triciribine_0.04 uM_24 h,MCF7
2065,PBIOA017_HA1E_24H:B08,BRD-K79353214_3.33 uM_24 h,HA1E
2066,PBIOA020_HEPG2_24H:G13,geldanamycin_10 uM_24 h,HEPG2
2067,PBIOA022_HEPG2_24H:B24,BRD-K65592642_0.04 uM_24 h,HEPG2
2068,PBIOA019_A549_24H:L01,voapaxar_10 uM_24 h,A549
2069,PBIOA019_PC3_24H:P01,exemestane_10 uM_24 h,PC3
2070,PBIOA020_HA1E_24H:B07,KU-55933_10 uM_24 h,HA1E
2071,PBIOA017_HEPG2_24H:M01,GDC-0879_10 uM_24 h,HEPG2
2072,PBIOA022_PC3_24H:M13,tosedostat_10 uM_24 h,PC3
2073,PBIOA016_A549_24H:P03,BRD-K30418433_1.11 uM_24 h,A549
2074,PBIOA016_HA1E_24H:C13,fenretinide_10 uM_24 h,HA1E
2075,PBIOA020_HCC515_24H:B07,KU-55933_10 uM_24 h,HCC515
2076,PBIOA017_PC3_24H:G07,AEG-3482_10 uM_24 h,PC3
2077,PBIOA020_A549_24H:B20,amifostine_3.33 uM_24 h,A549
2078,PBIOA018_PC3_24H:J07,PF-573228_10 uM_24 h,PC3
2079,PBIOA018_PC3_24H:E19,paclitaxel_10 uM_24 h,PC3
2080,PBIOA019_MCF7_24H:O24,EX-527_0.04 uM_24 h,MCF7
2081,PBIOA021_HEPG2_24H:N01,BMS-536924_12 uM_24 h,HEPG2
2082,PBIOA022_HEPG2_24H:B10,TW-37_0.37 uM_24 h,HEPG2
2083,PBIOA014_PC3_24H:H19,BRD-K51608872_10 uM_24 h,PC3
2084,PBIOA019_HEPG2_24H:K19,PD-168393_10 uM_24 h,HEPG2
2085,PBIOA013_HEPG2_24H:G19,BRD-A43210826_10 uM_24 h,HEPG2
2086,PBIOA021_HCC515_24H:C13,BRD-K47503321_10 uM_24 h,HCC515
2087,PBIOA020_A549_24H:A13,BRD-K48505079_10 uM_24 h,A549
2088,PBIOA020_MCF7_24H:O19,KHS-101_10 uM_24 h,MCF7
2089,PBIOA018_A549_24H:M02,volasertib_3.33 uM_24 h,A549
2090,PBIOA014_MCF7_24H:L01,BRD-K05402890_10 uM_24 h,MCF7
2091,PBIOA018_HCC515_24H:M02,volasertib_3.33 uM_24 h,HCC515
2092,PBIOA021_HEPG2_24H:O19,sonidegib_10 uM_24 h,HEPG2
2093,PBIOA014_HEPG2_24H:M07,BRD-K31455027_10 uM_24 h,HEPG2
2094,PBIOA017_HCC515_24H:N13,MK-2206_10 uM_24 h,HCC515
2095,PBIOA017_PC3_24H:B13,BRD-K19826688_10 uM_24 h,PC3
2096,PBIOA013_MCF7_24H:L24,PIK-75_0.04 uM_24 h,MCF7
2097,PBIOA019_HCC515_24H:I19,fludarabine-phosphate_10 uM_24 h,HCC515
2098,PBIOA022_HEPG2_24H:F19,tacedinaline_10 uM_24 h,HEPG2
2099,PBIOA014_HCC515_24H:C02,gefitinib_3.33 uM_24 h,HCC515
2100,PBIOA018_A549_24H:H07,GSK-J4_10 uM_24 h,A549
2101,PBIOA019_HEPG2_24H:J24,CBB-1007_0.04 uM_24 h,HEPG2
2102,PBIOA021_MCF7_24H:K01,NPC26_12 uM_24 h,MCF7
2103,PBIOA018_MCF7_24H:H19,SGI-1776_10 uM_24 h,MCF7
2104,PBIOA013_A549_24H:E06,BRD-K12890410_0.04 uM_24 h,A549
2105,PBIOA017_HEPG2_24H:B13,BRD-K19826688_10 uM_24 h,HEPG2
2106,PBIOA020_MCF7_24H:K24,BRD-K84288283_0.04 uM_24 h,MCF7
2107,PBIOA013_MCF7_24H:A13,BRD-K28433302_10 uM_24 h,MCF7
2108,PBIOA013_HEPG2_24H:J24,BRD-K06723172_0.04 uM_24 h,HEPG2
2109,PBIOA020_MCF7_24H:C03,BRD-K67548518_1.11 uM_24 h,MCF7
2110,PBIOA016_HEPG2_24H:B19,BRD-K53978514_10 uM_24 h,HEPG2
2111,PBIOA014_HEPG2_24H:H19,BRD-K51608872_10 uM_24 h,HEPG2
2112,PBIOA021_HEPG2_24H:C07,CYT-387_10 uM_24 h,HEPG2
2113,PBIOA014_MCF7_24H:B07,AZD-6482_10 uM_24 h,MCF7
2114,PBIOA020_HA1E_24H:L01,BRD-K89637195_10 uM_24 h,HA1E
2115,PBIOA016_HCC515_24H:G01,BRD-K87550320_10 uM_24 h,HCC515
2116,PBIOA015_HA1E_24H:P13,wortmannin_10 uM_24 h,HA1E
2117,PBIOA017_MCF7_24H:B18,BRD-K19826688_0.04 uM_24 h,MCF7
2118,PBIOA020_A549_24H:M13,BRD-K81491172_10 uM_24 h,A549
2119,PBIOA021_HA1E_24H:I01,GO-6976_10 uM_24 h,HA1E
2120,PBIOA017_A549_24H:I02,BRD-K50776152_3.33 uM_24 h,A549
2121,PBIOA013_PC3_24H:H01,BRD-K58415648_10 uM_24 h,PC3
2122,PBIOA022_HA1E_24H:I11,CIL56_0.125 uM_24 h,HA1E
2123,PBIOA014_HEPG2_24H:A17,BRD-K39936803_0.125 uM_24 h,HEPG2
2124,PBIOA021_A549_24H:P01,saracatinib_10 uM_24 h,A549
2125,PBIOA014_HCC515_24H:L19,AT-CSC-18_10 uM_24 h,HCC515
2126,PBIOA018_HCC515_24H:O07,doxorubicin_10 uM_24 h,HCC515
2127,PBIOA015_MCF7_24H:A24,BRD-K53094739_0.04 uM_24 h,MCF7
2128,PBIOA017_MCF7_24H:A07,BRD-K44506257_10 uM_24 h,MCF7
2129,PBIOA015_HA1E_24H:N08,ciclopirox_3.33 uM_24 h,HA1E
2130,PBIOA022_HEPG2_24H:E20,BMS-754807_3.33 uM_24 h,HEPG2
2131,PBIOA019_PC3_24H:P14,MK-1775_3.33 uM_24 h,PC3
2132,PBIOA016_HEPG2_24H:I19,linsitinib_10 uM_24 h,HEPG2
2133,PBIOA021_MCF7_24H:D19,GO-6976_10 uM_24 h,MCF7
2134,PBIOA019_HEPG2_24H:A09,BRD-K82594742_1.11 uM_24 h,HEPG2
2135,PBIOA014_HEPG2_24H:K13,dasatinib_10 uM_24 h,HEPG2
2136,PBIOA019_MCF7_24H:A13,BRD-K78124620_10 uM_24 h,MCF7
2137,DOSVAL002_HA1E_24H:BRD-K37813153:20,BRD-K37813153_20 uM_24 h,HA1E
2138,DOSVAL003_HEPG2_24H:BRD-K36200934:20,BRD-K36200934_20 uM_24 h,HEPG2
2139,DOSVAL002_MCF7_24H:BRD-K95805172:20,BRD-K95805172_20 uM_24 h,MCF7
2140,DOSVAL001_HCC515_24H:BRD-K11624501:9.99164,BRD-K11624501_10 uM_24 h,HCC515
2141,DOSVAL005_A549_24H:BRD-K41719870:10,BRD-K41719870_10 uM_24 h,A549
2142,DOSVAL001_HEPG2_24H:BRD-K28484895:10.4003,BRD-K28484895_10 uM_24 h,HEPG2
2143,DOSVAL002_HA1E_24H:BRD-K23664396:10,BRD-K23664396_10 uM_24 h,HA1E
2144,DOSVAL001_HEPG2_24H:BRD-K19540840:10,saracatinib_10 uM_24 h,HEPG2
2145,DOSVAL001_MCF7_24H:BRD-K82153723:9.98193,BRD-K82153723_10 uM_24 h,MCF7
2146,DOSVAL003_MCF7_24H:BRD-K31999759:20,BRD-K31999759_20 uM_24 h,MCF7
2147,DOSVAL002_HCC515_24H:BRD-K19520352:10,BRD-K19520352_10 uM_24 h,HCC515
2148,DOSVAL006_A549_24H:BRD-K86961442:20,BRD-K86961442_20 uM_24 h,A549
2149,DOSVAL002_HCC515_24H:BRD-K95549765:10,BRD-K95549765_10 uM_24 h,HCC515
2150,DOSVAL003_HEPG2_24H:BRD-K89386994:20,BRD-K89386994_20 uM_24 h,HEPG2
2151,DOSVAL003_HCC515_24H:BRD-K22428007:10,BRD-K22428007_10 uM_24 h,HCC515
2152,DOSVAL006_HCC515_24H:BRD-K86961442:20,BRD-K86961442_20 uM_24 h,HCC515
2153,DOSVAL005_HA1E_24H:BRD-K41335306:10,BRD-K41335306_10 uM_24 h,HA1E
2154,DOSVAL001_HCC515_24H:BRD-K38934024:9.98448,BRD-K38934024_10 uM_24 h,HCC515
2155,DOSVAL002_MCF7_24H:BRD-K29054201:20,BRD-K29054201_20 uM_24 h,MCF7
2156,DOSVAL002_PC3_24H:BRD-K22937431:10,BRD-K22937431_10 uM_24 h,PC3
2157,DOSVAL003_HA1E_24H:BRD-A53134341:5,Ro-106-9920_4 uM_24 h,HA1E
2158,DOSVAL006_HEPG2_24H:BRD-K56206243:5,BRD-K56206243_4 uM_24 h,HEPG2
2159,DOSVAL002_A549_24H:BRD-K43570134:20,BRD-K43570134_20 uM_24 h,A549
2160,DOSVAL006_PC3_24H:BRD-K87434936:20,BRD-K87434936_20 uM_24 h,PC3
2161,DOSVAL005_PC3_24H:BRD-K74381836:20,SA-1921456_20 uM_24 h,PC3
2162,DOSVAL002_HEPG2_24H:BRD-K20109053:20,BRD-K20109053_20 uM_24 h,HEPG2
2163,DOSVAL003_MCF7_24H:BRD-K99481965:20,BRD-K99481965_20 uM_24 h,MCF7
2164,DOSVAL003_HCC515_24H:BRD-A53134341:5,Ro-106-9920_4 uM_24 h,HCC515
2165,DOSVAL001_MCF7_24H:BRD-K66214645:10,BRD-K66214645_10 uM_24 h,MCF7
2166,DOSVAL001_HA1E_24H:BRD-K30867024:5,SB-216641_4 uM_24 h,HA1E
2167,DOSVAL001_MCF7_24H:BRD-K14092678:4.98745,BRD-K14092678_4 uM_24 h,MCF7
2168,DOSVAL002_HEPG2_24H:BRD-K71387353:5,BRD-K71387353_4 uM_24 h,HEPG2
2169,DOSVAL003_HA1E_24H:BRD-K92493271:20,BRD-K92493271_20 uM_24 h,HA1E
2170,DOSVAL006_HEPG2_24H:BRD-K63423329:20,BRD-K63423329_20 uM_24 h,HEPG2
2171,DOSVAL001_HEPG2_24H:BRD-K66214645:10,BRD-K66214645_10 uM_24 h,HEPG2
2172,DOSVAL003_MCF7_24H:BRD-K36333904:20,BRD-K36333904_20 uM_24 h,MCF7
2173,DOSVAL005_HEPG2_24H:BRD-K32581454:20,BRD-K32581454_20 uM_24 h,HEPG2
2174,DOSVAL002_HEPG2_24H:BRD-K14002526:10,BRD-K14002526_10 uM_24 h,HEPG2
2175,DOSVAL001_PC3_24H:BRD-K88524550:10.0015,BRD-K88524550_10 uM_24 h,PC3
2176,DOSVAL006_A549_24H:BRD-K87434936:20,BRD-K87434936_20 uM_24 h,A549
2177,DOSVAL001_HA1E_24H:BRD-K97194822:10.0244,BRD-K97194822_10 uM_24 h,HA1E
2178,DOSVAL002_HA1E_24H:BRD-K71387353:5,BRD-K71387353_4 uM_24 h,HA1E
2179,DOSVAL006_A549_24H:BRD-K90546933:20,BRD-K90546933_20 uM_24 h,A549
2180,DOSVAL003_HEPG2_24H:BRD-K99481965:20,BRD-K99481965_20 uM_24 h,HEPG2
2181,DOSVAL003_A549_24H:BRD-K70901996:20,BRD-K70901996_20 uM_24 h,A549
2182,DOSVAL002_PC3_24H:BRD-K27239120:5,SD-6-035-A11_4 uM_24 h,PC3
2183,DOSVAL001_PC3_24H:BRD-K05885357:10.0043,BRD-K05885357_10 uM_24 h,PC3
2184,DOSVAL001_HEPG2_24H:BRD-K32389477:9.69994,BRD-K32389477_10 uM_24 h,HEPG2
2185,DOSVAL001_MCF7_24H:BRD-K74461819:9.98767,BRD-K74461819_10 uM_24 h,MCF7
2186,DOSVAL003_MCF7_24H:BRD-K55233780:20,BRD-K55233780_20 uM_24 h,MCF7
2187,DOSVAL001_HEPG2_24H:BRD-K05885357:10.0043,BRD-K05885357_10 uM_24 h,HEPG2
2188,DOSVAL001_MCF7_24H:BRD-K11432829:2.52102,SA-1919875_2.5 uM_24 h,MCF7
2189,DOSVAL002_PC3_24H:BRD-K23664396:5,BRD-K23664396_4 uM_24 h,PC3
2190,DOSVAL003_PC3_24H:BRD-K63455741:20,BRD-K63455741_20 uM_24 h,PC3
2191,DOSVAL001_PC3_24H:BRD-K06414098:9.64096,BRD-K06414098_10 uM_24 h,PC3
2192,DOSVAL005_HEPG2_24H:BRD-K66497480:10,BRD-K66497480_10 uM_24 h,HEPG2
2193,DOSVAL006_HEPG2_24H:BRD-K93189515:20,BRD-K93189515_20 uM_24 h,HEPG2
2194,DOSVAL002_HA1E_24H:BRD-K98645985:20,BRD-K98645985_20 uM_24 h,HA1E
2195,DOSVAL003_HCC515_24H:BRD-K88114291:20,BRD-K88114291_20 uM_24 h,HCC515
2196,DOSVAL004_MCF7_24H:BRD-K79119882:20,BRD-K79119882_20 uM_24 h,MCF7
2197,DOSVAL003_MCF7_24H:BRD-K31126514:20,BRD-K31126514_20 uM_24 h,MCF7
2198,DOSVAL003_MCF7_24H:BRD-K39841630:20,BRD-K39841630_20 uM_24 h,MCF7
2199,DOSVAL002_PC3_24H:BRD-K98645985:20,BRD-K98645985_20 uM_24 h,PC3
2200,DOSVAL003_A549_24H:BRD-K89824424:20,BRD-K89824424_20 uM_24 h,A549
2201,DOSVAL001_MCF7_24H:BRD-K46284961:5.02006,BRD-K46284961_4 uM_24 h,MCF7
2202,DOSVAL002_HCC515_24H:BRD-K71387353:5,BRD-K71387353_4 uM_24 h,HCC515
2203,DOSVAL001_HCC515_24H:BRD-K68906258:10.0663,BRD-K68906258_10 uM_24 h,HCC515
2204,DOSVAL001_HEPG2_24H:BRD-K18978393:10.0207,BRD-K18978393_10 uM_24 h,HEPG2
2205,DOSVAL001_HA1E_24H:BRD-K74461819:9.98767,BRD-K74461819_10 uM_24 h,HA1E
2206,DOSVAL003_PC3_24H:BRD-K58088649:20,BRD-K58088649_20 uM_24 h,PC3
2207,DOSVAL003_PC3_24H:BRD-K80648041:20,BRD-K80648041_20 uM_24 h,PC3
2208,DOSVAL005_HEPG2_24H:BRD-K70875408:5,BRD-K70875408_4 uM_24 h,HEPG2
2209,DOSVAL003_A549_24H:BRD-K31126514:20,BRD-K31126514_20 uM_24 h,A549
2210,DOSVAL004_PC3_24H:BRD-K79119882:20,BRD-K79119882_20 uM_24 h,PC3
2211,DOSVAL004_A549_24H:BRD-K93830491:20,BRD-K93830491_20 uM_24 h,A549
2212,DOSVAL006_HCC515_24H:BRD-K60391168:20,BRD-K60391168_20 uM_24 h,HCC515
2213,DOSVAL005_HA1E_24H:BRD-K02246294:20,BRD-K02246294_20 uM_24 h,HA1E
2214,DOSVAL003_HCC515_24H:BRD-K74260000:20,BRD-K74260000_20 uM_24 h,HCC515
2215,DOSVAL001_HCC515_24H:BRD-K49477330:10.016,BRD-K49477330_10 uM_24 h,HCC515
2216,DOSVAL001_PC3_24H:BRD-K00889002:10.0497,BRD-K00889002_10 uM_24 h,PC3
2217,DOSVAL004_A549_24H:BRD-K42197878:20,BRD-K42197878_20 uM_24 h,A549
2218,DOSVAL001_PC3_24H:BRD-K05639119:9.99781,SA-1920013_10 uM_24 h,PC3
2219,DOSVAL003_MCF7_24H:BRD-K49460772:5,BRD-K49460772_4 uM_24 h,MCF7
2220,DOSVAL005_A549_24H:BRD-K45371861:10,BRD-K45371861_10 uM_24 h,A549
2221,DOSVAL001_HA1E_24H:BRD-K88524550:5.00076,BRD-K88524550_4 uM_24 h,HA1E
2222,DOSVAL006_HEPG2_24H:BRD-K87126403:5,BRD-K87126403_4 uM_24 h,HEPG2
2223,DOSVAL002_HEPG2_24H:BRD-K10785504:20,BRD-K10785504_20 uM_24 h,HEPG2
2224,DOSVAL001_HA1E_24H:BRD-K95638669:9.99756,BRD-K95638669_10 uM_24 h,HA1E
2225,DOSVAL006_A549_24H:BRD-K85208848:10,BRD-K85208848_10 uM_24 h,A549
2226,DOSVAL006_HEPG2_24H:BRD-K01055635:20,BRD-K01055635_20 uM_24 h,HEPG2
2227,DOSVAL001_HCC515_24H:BRD-K00889002:10.0497,BRD-K00889002_10 uM_24 h,HCC515
2228,DOSVAL002_A549_24H:BRD-K08318631:20,BRD-K08318631_20 uM_24 h,A549
2229,DOSVAL003_HEPG2_24H:BRD-K15050703:20,BRD-K15050703_20 uM_24 h,HEPG2
2230,DOSVAL001_HA1E_24H:BRD-K18978393:10.0207,BRD-K18978393_10 uM_24 h,HA1E
2231,DOSVAL006_MCF7_24H:BRD-K63423329:10,BRD-K63423329_10 uM_24 h,MCF7
2232,DOSVAL005_HA1E_24H:BRD-K64645183:20,BRD-K64645183_20 uM_24 h,HA1E
2233,DOSVAL006_HCC515_24H:BRD-K63423329:20,BRD-K63423329_20 uM_24 h,HCC515
2234,DOSVAL001_MCF7_24H:BRD-K91663486:10.0833,BRD-K91663486_10 uM_24 h,MCF7
2235,DOSVAL001_HEPG2_24H:BRD-K21626096:10.0661,BRD-K21626096_10 uM_24 h,HEPG2
2236,DOSVAL005_HA1E_24H:BRD-K49477330:20,BRD-K49477330_20 uM_24 h,HA1E
2237,DOSVAL003_MCF7_24H:BRD-K37461197:20,BRD-K37461197_20 uM_24 h,MCF7
2238,DOSVAL001_HCC515_24H:BRD-K25712227:5.00365,BRD-K25712227_4 uM_24 h,HCC515
2239,DOSVAL005_HEPG2_24H:BRD-K63000292:20,BRD-K63000292_20 uM_24 h,HEPG2
2240,DOSVAL006_HEPG2_24H:BRD-K79947405:20,BRD-K79947405_20 uM_24 h,HEPG2
2241,DOSVAL006_HCC515_24H:BRD-K23018071:20,BRD-K23018071_20 uM_24 h,HCC515
2242,DOSVAL003_HEPG2_24H:BRD-K10211010:20,BRD-K10211010_20 uM_24 h,HEPG2
2243,DOSVAL006_MCF7_24H:BRD-K60391168:5,BRD-K60391168_4 uM_24 h,MCF7
2244,DOSVAL001_HA1E_24H:BRD-K11432829:10.0841,SA-1919875_10 uM_24 h,HA1E
2245,DOSVAL005_HEPG2_24H:BRD-K64645183:20,BRD-K64645183_20 uM_24 h,HEPG2
2246,DOSVAL001_HCC515_24H:BRD-K58138547:10,BRD-K58138547_10 uM_24 h,HCC515
2247,DOSVAL001_HEPG2_24H:BRD-K44252324:10,BRD-K44252324_10 uM_24 h,HEPG2
2248,DOSVAL001_HEPG2_24H:BRD-K41335306:9.98187,BRD-K41335306_10 uM_24 h,HEPG2
